song_id,lowlevel.melbands_kurtosis.mean,lowlevel.melbands_skewness.mean,lowlevel.spectral_energy.mean,lowlevel.zerocrossingrate.mean,rhythm.beats_loudness.mean,rhythm.onset_rate,tonal.chords_strength.mean,tonal.hpcp_entropy.mean,tonal.key_edma.strength,tonal.key_temperley.strength,lowlevel.gfcc.mean_0,lowlevel.gfcc.mean_1,lowlevel.gfcc.mean_2,lowlevel.gfcc.mean_3,lowlevel.gfcc.mean_4,lowlevel.gfcc.mean_5,lowlevel.gfcc.mean_6,lowlevel.gfcc.mean_7,lowlevel.gfcc.mean_8,lowlevel.gfcc.mean_9,lowlevel.gfcc.mean_10,lowlevel.gfcc.mean_11,lowlevel.gfcc.mean_12,lowlevel.mfcc.mean_0,lowlevel.mfcc.mean_1,lowlevel.mfcc.mean_2,lowlevel.mfcc.mean_3,lowlevel.mfcc.mean_4,lowlevel.mfcc.mean_5,lowlevel.mfcc.mean_6,lowlevel.mfcc.mean_7,lowlevel.mfcc.mean_8,lowlevel.mfcc.mean_9,lowlevel.mfcc.mean_10,lowlevel.mfcc.mean_11,lowlevel.mfcc.mean_12,rhythm.beats_loudness_band_ratio.mean_0,rhythm.beats_loudness_band_ratio.mean_1,rhythm.beats_loudness_band_ratio.mean_2,rhythm.beats_loudness_band_ratio.mean_3,rhythm.beats_loudness_band_ratio.mean_4,rhythm.beats_loudness_band_ratio.mean_5,tonal.chords_histogram_0,tonal.chords_histogram_1,tonal.chords_histogram_2,tonal.chords_histogram_3,tonal.chords_histogram_4,tonal.chords_histogram_5,tonal.chords_histogram_6,tonal.chords_histogram_7,tonal.chords_histogram_8,tonal.chords_histogram_9,tonal.chords_histogram_10,tonal.chords_histogram_11,tonal.chords_histogram_12,tonal.chords_histogram_13,tonal.chords_histogram_14,tonal.chords_histogram_15,tonal.chords_histogram_16,tonal.chords_histogram_17,tonal.chords_histogram_18,tonal.chords_histogram_19,tonal.chords_histogram_20,tonal.chords_histogram_21,tonal.chords_histogram_22,tonal.chords_histogram_23
deam_281,3.648799180984497,1.1903971433639526,0.0211281850934028,0.0373855903744697,0.0423854067921638,5.327803134918213,0.5461671352386475,1.841448783874512,0.5978561639785767,0.6179617643356323,-211.24986,210.01422,-199.88426,-78.97391,-35.225094,-67.320625,-30.974976,-21.228447,-26.98514,-8.286065,-10.16035,-17.494837,1.9567394,-837.72534,256.83768,-92.05272,-28.04144,-20.37598,-45.967415,-16.132553,-30.901945,-16.285307,-14.292213,-25.569553,4.2978673,-3.5288332,0.05093809,0.2932548,0.48435846,0.18868577,0.0384608,0.00109239,20.39135,0.0,0.0,0.0,1.6477858,8.650875,0.0,0.8238929,0.20597322,2.0597322,0.0,0.0,0.20597322,0.0,1.338826,0.0,0.0,2.3686922,0.0,15.756951,2.9866118,0.0,18.640577,24.92276
deam_282,6.911845684051514,1.9144710302352903,0.0153133934363722,0.059042789041996,0.0181272700428962,3.152283430099488,0.5099931359291077,2.113691568374634,0.5092551708221436,0.5325341820716858,-52.524891,118.59506,-139.59265,35.761982,-54.701534,-2.1147435,-40.69894,30.988876,-16.17539,0.85020387,0.021456884,-4.4586573,3.4552441,-687.12219,141.77621,-20.397478,30.980394,10.071169,-25.063478,1.0195802,4.2683525,-0.41639954,11.805067,0.41608632,-6.8496237,7.6363573,0.27493194,0.2069709,0.23958527,0.08593681,0.13588607,0.09024821,12.358394,2.0597322,0.0,5.76725,0.0,6.7971163,0.0,3.192585,0.0,13.0793,8.753862,0.8238929,0.30895984,0.0,1.338826,0.0,1.2358394,3.0895984,3.6045315,0.6179197,0.0,5.2523174,18.022657,13.697219
deam_284,20.65771102905273,3.093666076660156,0.0549841336905956,0.0194653756916522,0.0610996112227439,2.2625668048858643,0.4992231726646423,1.581911563873291,0.7674053311347961,0.774854838848114,-114.617546,225.403,-118.25413,12.815009,-2.2019317,-18.601679,-19.412163,-9.346226,-9.675227,-11.1872425,-4.6835647,-9.887174,3.724035,-763.6795,257.00452,-31.086079,42.532116,23.850309,5.8580523,2.6135714,1.4659312,2.5137148,-0.7595942,-3.3841236,-1.4211797,-2.352803,0.5531197,0.34969747,0.10703696,0.05670589,0.03073313,0.00757263,40.4321,2.6748972,19.650206,0.0,4.012346,0.41152263,0.0,0.0,5.452675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20576131,2.366255,0.0,17.07819,7.716049
deam_285,31.92497062683105,3.389638900756836,0.0183751843869686,0.027778448536992,0.032050609588623,2.908092498779297,0.4976939260959625,1.8811880350112915,0.7887133955955505,0.7914757132530212,-142.5934,157.30116,-107.58972,26.475128,-73.18757,-28.049664,-47.88337,-22.886293,-25.979385,-12.06447,-14.34101,-14.139458,-1.333287,-786.9561,181.72891,11.744651,41.834694,-11.357164,-5.4417458,-20.257952,-19.725643,-13.195443,-14.478627,-12.720216,-9.570473,-9.5322485,0.20957148,0.63539493,0.17898156,0.02394401,0.01918896,0.0222378,33.77961,7.415036,4.016478,0.0,0.0,0.41194645,0.0,0.0,0.0,0.0,2.4716787,0.0,4.016478,1.5447992,0.0,0.0,0.0,10.607621,4.7373843,13.800206,0.0,0.0,16.374872,0.8238929
deam_286,3.563398122787476,1.216511607170105,0.0279505625367164,0.0278259962797164,0.0335016325116157,5.014429569244385,0.4905150234699249,1.2287193536758425,0.750970184803009,0.7789390087127686,-141.89987,231.79427,-159.39722,-40.256428,-42.585438,-43.94263,-21.48744,-28.61779,-7.3667583,-10.986414,-5.7454185,-12.977685,-3.7346103,-782.8168,275.7182,-52.136753,2.1305883,-19.419426,-13.523291,-17.650377,-17.568052,-11.485383,-4.8133264,-3.26948,-10.324064,-4.7694087,0.07011719,0.41198784,0.42474291,0.12670602,0.016027249,0.00039121648,27.366255,3.292181,13.374486,0.0,0.0,0.0,7.6131687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.288066,0.0,0.0,0.0,17.28395,2.366255,18.415638
deam_288,73.21324920654297,4.071151256561279,0.0424898602068424,0.0115076899528503,0.0660104379057884,4.839420795440674,0.4471374154090881,1.592904567718506,0.6445754170417786,0.631964385509491,-189.68503,158.71695,-41.80753,48.26849,-24.27619,6.123686,-31.94078,-9.352561,-17.416046,-14.873868,-17.408972,-12.198218,-6.4847584,-863.51801,188.35625,50.17931,56.789009,32.771961,22.817085,1.9980215,7.5776706,1.9541752,0.071144417,-7.3745608,-8.3496113,-4.018671,0.93904078,0.086313471,0.005155276,0.00088391174,0.00081006926,0.0008527271,1.1328527,0.51493305,9.165809,4.7373843,3.9134912,1.9567456,1.9567456,36.1483,14.418126,18.022657,0.10298661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9299693,0.0,0.0,0.0
deam_289,4.472954273223877,1.0473380088806152,0.0186274833977222,0.0284515600651502,0.0359585583209991,4.258949279785156,0.5092307329177856,1.3579132556915283,0.7382526397705078,0.7635791301727295,-203.03041,241.95587,-158.96503,-55.612793,-31.438456,-47.175285,-12.038595,-21.747425,-13.932686,-4.657292,-12.3795395,-10.087885,-0.8960181,-834.18225,276.58359,-47.883472,-12.035491,-16.639273,-18.082392,-9.6160326,-16.450193,-1.7836655,-11.985214,-1.481264,0.7593987,-8.7911139,0.069957882,0.40472403,0.43470794,0.13202031,0.01141836,0.00034672132,44.650208,6.27572,10.288066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.242799,0.61728394,4.835391,0.41152263,1.1316873,2.0576131,6.893004,7.716049,2.8806584
deam_290,6.358497619628906,1.2232749462127686,0.0364106595516204,0.020568186417222,0.0322796963155269,7.281330585479736,0.4659416973590851,1.3552038669586182,0.6125910878181458,0.628235399723053,-150.36331,221.72577,-113.43928,-14.259654,-41.971348,-22.007362,-23.886946,-5.9252386,-5.8058734,-9.816339,6.265762,-14.173274,9.428523,-803.97314,260.1239,-9.4662495,17.64016,-0.19186646,-12.540769,-3.4136147,-8.7874155,-2.1340542,0.48928025,-8.208374,11.216594,5.7165885,0.27464122,0.43052894,0.2762419,0.05063936,0.0053594,0.00047867,20.70031,4.4284244,10.813594,7.3120494,5.1493306,0.8238929,0.0,0.20597322,0.10298661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4881563,0.0,8.444902,1.1328527,34.39753
deam_292,3.7640016078948975,1.5229185819625854,0.0379851050674915,0.0595177635550498,0.0393861457705497,3.172029733657837,0.5217105746269226,2.1966676712036133,0.649581253528595,0.6469557285308838,38.597885,110.84097,-149.31853,30.145302,-66.5399,16.642143,-35.998413,8.4752655,-26.21178,-6.230447,-11.919076,-7.105764,-9.032076,-587.76624,129.85071,-20.266657,13.666804,-5.0752225,1.3153261,2.1532824,6.601579,-4.915269,1.3018901,-1.5308222,-2.8812678,-7.52366,0.3082045,0.28464943,0.20085157,0.17365448,0.10462232,0.04076043,12.44856,5.5555553,14.609054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.427984,8.950617,16.872429,0.30864197,0.61728394,15.946502,2.2633746
deam_293,24.21748161315918,3.656592845916748,0.0364113263785839,0.0353724807500839,0.0596658140420913,3.238575935363769,0.4823726117610931,2.1416943073272705,0.6370236873626709,0.6272634863853455,-20.311043,140.65495,-124.76728,48.41474,-50.803314,9.351336,-34.023857,-3.042936,-20.470991,-10.200732,-6.763182,-5.9920745,-6.202252,-653.27753,154.35347,-4.6446271,37.787575,7.1910491,11.404858,0.50934786,6.0611215,-5.0914307,-7.0985985,-6.0724015,5.9479661,2.2309334,0.5708063,0.22996508,0.09391435,0.06595336,0.04518702,0.04358063,22.11934,0.0,21.502058,0.0,0.5144033,1.7489712,0.41152263,0.0,0.0,0.20576131,1.7489712,0.0,0.0,0.0,0.0,0.0,0.0,9.567902,10.390946,9.876543,0.0,0.0,17.18107,4.73251
deam_294,1.7907904386520386,0.7492331266403198,0.0235436670482158,0.0339073874056339,0.0366517417132854,4.458587646484375,0.5332879424095154,1.4502594470977783,0.6876571774482727,0.6835184097290039,-153.02211,245.4605,-163.9879,-33.879192,-17.865438,-43.985336,-4.908842,-18.214872,-10.010376,-4.2589345,-16.199665,-7.122596,4.801964,-788.93646,281.68817,-62.52623,9.935047,-9.809152,-11.268058,-4.177917,-12.884184,9.7711315,-8.57719,-3.87026,-4.485586,-2.0336003,0.15122767,0.25263634,0.41886783,0.1919173,0.05483813,0.00053952,41.04938,11.934156,0.5144033,0.0,5.3497944,0.0,0.0,1.1316873,1.2345679,0.10288066,0.0,0.0,0.0,0.0,0.10288066,0.9259259,1.6460905,15.123457,0.0,0.0,0.0,8.641975,1.9547325,10.288066
deam_296,29.56318473815918,3.5090363025665283,0.0248177517205476,0.0300691686570644,0.0524130091071128,4.928217887878418,0.6141905784606934,1.8615236282348635,0.7359364032745361,0.72310471534729,-70.695564,130.30392,-98.107506,39.483646,-50.378155,-0.38745683,-44.772736,1.6524639,-28.59159,-5.3179708,-9.755579,-5.0811553,-5.565853,-720.4261,156.1017,15.112219,38.889523,14.463925,-1.3142427,2.1774337,-2.2345712,-8.599631,-3.2761784,-9.467222,-1.6322964,-3.0027535,0.44084403,0.4520439,0.13044076,0.07457507,0.03468401,0.01373635,28.527292,29.969105,7.209063,0.0,0.9268795,0.0,0.0,2.1627188,5.4582906,1.0298661,2.2657053,1.2358394,0.8238929,0.0,2.3686922,0.20597322,0.0,0.30895984,1.1328527,0.0,4.5314107,10.813594,0.0,1.0298661
deam_297,18.49580764770508,3.1417837142944336,0.0597418993711471,0.0238508153706789,0.0726023688912391,2.863694190979004,0.5467795133590698,1.5676133632659912,0.7984763979911804,0.8029495477676392,-35.739605,167.56268,-87.62892,22.493092,-32.819424,8.5666065,-40.904278,3.1277363,-13.72045,0.2094003,-5.2235346,-4.6660504,-9.874779,-695.78558,203.18445,13.710999,26.396078,25.255999,7.0303025,-1.0862032,-0.16635515,-2.986362,-3.1641951,10.911317,4.1420093,-3.0223711,0.6811815,0.19965313,0.08767161,0.03570594,0.02107357,0.01169965,18.434603,0.30895984,25.746653,6.07621,9.062821,0.0,0.0,0.0,0.0,0.0,0.10298661,0.0,0.0,0.0,0.0,0.0,0.0,2.677652,0.0,0.0,0.0,7.8269825,0.0,29.76313
deam_298,47.63613128662109,4.785841464996338,0.0735078528523445,0.0228302907198667,0.1318608373403549,3.660034418106079,0.5145978331565857,1.7303404808044434,0.5857561230659485,0.5879672765731812,-48.738667,157.007,-99.11133,48.684162,-36.29202,1.8062078,-25.904024,8.429318,-9.595607,-11.318224,-2.2595255,-1.7946854,-9.698627,-697.03882,178.27678,8.1817856,50.860992,16.295046,4.7469606,-0.055535931,19.693659,-4.7375712,1.3506444,3.6458414,5.9089398,3.5249684,0.8149902,0.11084063,0.05550187,0.02471337,0.0140629,0.00694217,4.012346,1.8518518,29.423868,10.802469,10.288066,14.609054,0.0,19.444445,2.2633746,3.909465,0.0,0.0,0.0,0.0,1.9547325,0.0,0.0,0.0,0.0,0.0,0.7201646,0.0,0.30864197,0.41152263
deam_299,44.54008483886719,3.668634176254273,0.0676122084259986,0.0093412408605217,0.0719498097896575,5.239006042480469,0.4257987737655639,1.534353494644165,0.616184413433075,0.5750364065170288,-162.01831,196.30408,-62.459454,44.079014,-14.443636,-6.167761,-27.74784,-27.440681,-14.310428,-20.348589,-11.893329,-20.465357,2.0887825,-828.5174,223.45355,26.448271,62.308262,30.637337,28.178019,-0.54471982,-2.8294473,-3.1235423,1.169979,-16.114922,-11.110197,-9.9875221,0.82300633,0.16085179,0.0076561919,0.0040230681,0.0062910817,0.00071886589,6.69413,2.677652,46.54995,1.7507724,0.0,10.607621,0.20597322,4.016478,0.0,22.863028,0.0,4.3254375,0.30895984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deam_300,11.748441696166992,2.4783051013946533,0.0220497623085975,0.0611882768571376,0.0257443618029356,3.3273041248321533,0.5186570286750793,2.204758882522583,0.8222529888153076,0.810015082359314,-4.8602853,100.71619,-143.21657,42.404682,-73.73246,6.835534,-44.912987,-5.206701,-34.059994,-10.523182,-16.872322,-11.7512865,-5.398153,-630.4332,114.30941,-10.476603,25.989456,-5.771881,2.32569,-2.3224792,-5.4178767,-9.471168,-2.3473864,-17.559683,-4.901728,-10.183209,0.2543458,0.33388188,0.16237667,0.15477504,0.08925701,0.05452783,37.757202,0.0,29.012346,0.0,0.0,2.0576131,0.61728394,0.0,0.0,0.0,1.8518518,0.0,1.4403292,5.144033,0.0,1.6460905,0.0,1.8518518,0.0,9.36214,2.6748972,0.0,0.20576131,6.3786006
deam_301,26.306337356567383,2.9310572147369385,0.021201878786087,0.0268481764942407,0.0399920791387558,3.594414234161377,0.569604754447937,1.674309253692627,0.7127475738525391,0.7223981022834778,-105.42796,137.26717,-87.92231,7.1565146,-69.18085,1.3756813,-48.839294,-9.0606365,-35.087803,-18.061558,-22.744448,-16.220818,-19.200663,-762.48578,175.70737,27.835312,9.4211493,0.84536433,-1.8551848,-7.872612,-0.71310359,-17.212984,-3.0992644,-6.9629502,-19.700706,-10.298751,0.53571475,0.35626775,0.16020586,0.06039969,0.01151348,0.00767356,24.588478,3.8065844,4.3209877,0.0,0.0,7.6131687,0.0,17.07819,0.0,10.185185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.366255,0.20576131,0.0,0.0,4.012346,25.823046
deam_302,11.228330612182615,2.4879581928253174,0.0312012061476707,0.0515413284301757,0.0468767881393432,3.949418067932129,0.5480323433876038,1.8362139463424685,0.7466400861740112,0.7657904624938965,-6.3518643,99.217064,-111.93347,26.555168,-56.300426,13.637618,-33.52915,16.591642,-17.23062,9.769349,-15.201651,3.6529844,-6.5116997,-651.12805,130.80258,3.0629668,20.726755,2.1715832,1.7893237,-1.8054727,2.689863,6.124463,5.657812,2.7838821,3.6124954,1.1968552,0.46722388,0.18410832,0.20768191,0.086906,0.05099594,0.03520507,50.514404,11.213992,1.0288066,0.0,5.144033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7037036,0.0,6.3786006,0.0,0.0,0.0,3.6008232,13.168724,5.2469134
deam_303,3.008702754974365,1.5932204723358154,0.0272215940058231,0.0841666609048843,0.029322886839509,1.929836392402649,0.6194417476654053,2.3566036224365234,0.7407220602035522,0.7076446413993835,43.482391,68.587448,-136.71127,39.703072,-44.088089,8.3020449,-50.258499,4.998826,-32.851997,-2.9065895,-27.550014,-0.031060109,-17.832745,-592.46735,99.41932,-26.888447,29.685297,15.949883,5.2863345,-4.7176046,2.1700704,-3.2615469,-5.027704,-5.684377,-6.5859017,-7.6482277,0.3712123,0.16035503,0.0956168,0.1072291,0.23469445,0.07280914,39.609055,4.6296296,52.263374,0.7201646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3374486,0.0,0.0,0.0,0.0,0.0,0.41152263,0.0,0.0,0.0,0.0,0.0,1.0288066
deam_304,11.13012981414795,2.41229510307312,0.0146284960210323,0.0463150590658187,0.0188272092491388,3.4603962898254395,0.4498476684093475,1.3278275728225708,0.6329244375228882,0.6252193450927734,-121.17762,130.13396,-167.83441,18.875774,-62.774452,-29.537302,-40.230717,-7.3109193,-29.893927,-13.493531,-7.671143,-13.662264,-0.8439916,-764.29224,154.56284,-37.95651,36.57548,-16.171253,-20.095654,-9.381171,-10.709246,-18.377441,-3.8014393,-19.577557,-10.894584,-1.4191242,0.18722565,0.435469,0.21744119,0.13220888,0.08089833,0.04343739,8.230453,3.8065844,4.423868,0.30864197,4.1152263,2.7777777,4.9382715,13.065844,1.1316873,0.61728394,0.0,0.0,5.0411525,0.5144033,7.4074073,6.4814816,11.00823,4.835391,1.4403292,5.452675,0.7201646,1.9547325,4.423868,7.304527
deam_305,4.638416767120361,1.5323009490966797,0.0165077820420265,0.0478058010339736,0.021411707624793,3.637852430343628,0.5767131447792053,2.016024351119995,0.57762610912323,0.571436882019043,-108.46065,188.59282,-183.71147,18.674707,-38.79375,-29.230799,-15.329551,-16.350365,-19.306646,-11.505484,-4.588057,-19.07425,7.6526847,-734.1479,212.55286,-71.63116,41.602364,-15.119522,-4.9765253,5.2715282,-15.566211,3.998103,-10.932888,-4.625079,-5.1115475,-2.8237715,0.13740633,0.29021066,0.24932472,0.20139642,0.1376187,0.0303263,6.4814816,32.201645,4.835391,3.4979424,0.0,7.4074073,0.0,11.831276,1.7489712,9.876543,0.0,2.6748972,1.6460905,0.0,0.0,0.61728394,0.0,0.0,0.61728394,0.0,0.0,1.1316873,7.304527,8.127572
deam_306,3.0364737510681152,1.176139235496521,0.0279130991548299,0.0310382936149835,0.0444301888346672,4.724771499633789,0.5082270503044128,1.445165991783142,0.8445347547531128,0.8223585486412048,-141.45459,243.4201,-174.50032,-41.45177,-16.15415,-59.528343,-14.85647,-18.748274,-28.588964,-13.930321,-12.936411,-12.67987,2.1136556,-775.605,285.97327,-78.793274,12.582645,-7.6140327,-28.543303,2.027833,-15.819064,-4.967856,-16.507603,-13.175992,-1.8098729,-12.403654,0.14220214,0.44655305,0.32769674,0.16670793,0.02657372,0.00082651,33.333332,9.876543,37.65432,1.2345679,1.5432099,0.0,1.4403292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2345679,0.0,3.6008232,4.1152263,5.967078
deam_307,3.4234654903411865,1.3504047393798828,0.025396704673767,0.0516705214977264,0.0351379215717315,4.684026718139648,0.6083548069000244,1.650299072265625,0.7735717296600342,0.7639940977096558,-3.3986585,119.07217,-149.64816,18.338379,-73.06043,4.990539,-35.695972,1.8315208,-26.735779,-5.7390757,-17.244434,-7.204827,-6.95384,-634.64954,144.28981,-19.173027,11.380914,-16.729906,-1.5514257,-4.3521304,-1.7337501,-1.2552243,-4.062641,-8.687473,-3.053071,1.5818797,0.13943155,0.19282027,0.3521304,0.26143193,0.07730211,0.03884156,84.24305,0.0,0.0,0.0,0.0,0.0,0.0,0.6179197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6477858,5.1493306,8.341915
deam_308,35.9337272644043,3.691932678222656,0.0368807315826416,0.027802849188447,0.0568958520889282,4.217844009399414,0.5136615633964539,1.6726350784301758,0.7711897492408752,0.7881290316581726,-47.94855,126.20454,-56.66851,29.1915,-56.79599,13.464646,-43.629665,0.16036502,-27.201303,2.2942357,-16.76278,3.3350213,-12.774839,-710.9472,161.45842,50.258099,26.42844,11.801619,11.086614,-2.2803228,-0.23252822,-5.4586349,-5.2893696,-4.5543103,-1.043806,-1.3987913,0.623396,0.3456047,0.08592254,0.01384982,0.00981482,0.03197644,33.573635,0.0,20.70031,0.0,0.8238929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4716787,0.0,0.0,0.0,11.84346,0.51493305,3.9134912,25.23172,0.9268795
deam_309,10.762984275817873,2.25072979927063,0.0128417694941163,0.058775283396244,0.0173872970044612,4.702589511871338,0.4745461344718933,2.1850335597991943,0.5132904648780823,0.5060067176818848,-73.60644,131.60217,-125.559525,45.375748,-45.675236,1.8971943,-45.989468,15.423374,-13.944736,-6.226572,-1.063831,-4.705263,1.4707106,-710.67712,149.3356,-7.7060184,36.812626,22.62299,-10.05728,-5.426229,6.3752103,-4.3393331,4.8184361,-3.6048601,-1.0876411,-0.3165544,0.39543632,0.3596638,0.09339737,0.05043565,0.13880832,0.05621193,14.403293,1.3374486,27.263374,0.0,0.5144033,0.0,0.0,2.1604939,0.7201646,15.123457,0.0,2.1604939,9.567902,0.0,0.0,0.0,4.012346,0.0,0.0,0.9259259,0.0,4.6296296,0.30864197,16.872429
deam_310,66.9046401977539,3.927493333816528,0.0216025374829769,0.0309681445360183,0.0275036804378032,3.3273041248321533,0.5414732694625854,1.6239193677902222,0.794624388217926,0.7855592370033264,-143.94655,119.39339,-43.994663,37.64434,-85.8022,0.71398926,-52.270218,-7.69086,-28.935991,-12.1493435,-6.582508,-11.447074,-10.225633,-807.45465,145.08533,79.39561,30.922604,3.470334,-3.6594963,-5.646488,-5.9215584,-20.057085,-3.5074224,-17.225798,4.6402707,-13.096372,0.38687977,0.50152403,0.17252506,0.01168629,0.00513508,0.03432112,37.962963,11.111111,16.460905,0.20576131,1.9547325,0.41152263,0.0,0.0,1.4403292,0.7201646,1.3374486,1.5432099,2.366255,0.0,0.0,0.61728394,0.0,4.3209877,4.423868,0.82304525,0.0,4.218107,9.670782,0.41152263
deam_311,34.53171920776367,3.587942123413086,0.0402035526931285,0.0255741700530052,0.0556796006858348,4.76913595199585,0.4988314509391784,1.9578514099121087,0.6012014746665955,0.6362312436103821,-66.44651,142.57933,-88.16463,38.611515,-50.56823,5.665939,-35.36393,0.39670494,-28.317526,-6.765905,-6.477792,-11.161311,-7.5355306,-717.74579,167.05275,24.495955,36.890968,12.216289,3.5147941,9.5395851,-1.0393159,-8.3593369,-0.51110303,-5.056499,3.0671983,-6.4737124,0.5763812,0.36776364,0.12473015,0.04372894,0.01382806,0.00526251,9.876543,5.5555553,0.0,0.0,0.0,3.3950617,2.6748972,0.9259259,2.5720165,21.399178,6.0699587,0.0,5.8641977,0.0,0.0,0.10288066,1.4403292,0.0,0.0,0.7201646,4.1152263,0.0,28.600822,6.687243
deam_312,9.167764663696287,2.200275659561157,0.0179569441825151,0.0461608171463012,0.0257943514734506,3.5740678310394287,0.6151896715164185,1.794724464416504,0.8242746591567993,0.809947669506073,-72.9064,125.78746,-151.44295,14.370644,-81.01454,4.881084,-50.551456,-19.981855,-23.066212,-14.946452,-15.192863,-14.107711,-10.17418,-699.0367,145.99477,-14.454079,1.1674615,-12.268309,6.386292,-19.836397,-8.006839,-15.957559,-9.473392,-5.9752455,-9.149488,-10.607346,0.13239413,0.42667818,0.26874757,0.17067415,0.07506843,0.02764629,69.10402,11.637487,14.521112,0.0,0.0,0.0,0.0,0.0,0.72090626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2657053,0.0,1.7507724
deam_313,89.31346130371094,6.457001209259033,0.0595843829214572,0.0232591424137353,0.0824294537305831,4.439836025238037,0.5075134038925171,1.998701095581055,0.4878326952457428,0.5075267553329468,-60.603592,127.91509,-78.98555,58.078358,-39.47822,21.213425,-43.071953,-3.507461,-22.475998,-14.583918,-17.3248,-14.173224,-5.435325,-712.74182,148.41199,30.830778,43.533215,30.265863,21.502247,1.1437373,7.6640382,-0.14050981,3.1536596,-12.977309,-3.2996676,-7.5034494,0.8508265,0.12473632,0.01304969,0.01202871,0.01700804,0.01175781,33.77961,0.6179197,3.9134912,33.98558,3.9134912,0.0,4.5314107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30895984,0.0,0.0,0.0,0.0,0.0,0.0,8.856849,10.092688
deam_314,19.80002784729004,3.27588963508606,0.0311873611062765,0.0666500106453895,0.0493854694068431,4.795022487640381,0.5904303193092346,1.9419469833374023,0.8627721071243286,0.8545733094215393,23.782152,91.29813,-93.54367,29.804237,-74.61984,22.853216,-47.929897,7.387939,-31.466291,0.6095883,-20.70212,-1.9836721,-11.317263,-622.85187,119.88798,30.732555,10.344466,2.0213385,5.1432796,-2.0864677,-0.0057109199,-2.4158654,-2.1973195,-7.7194171,0.34431824,-3.2224352,0.45630574,0.27694252,0.16520312,0.07653673,0.0464324,0.0624188,81.87436,0.20597322,13.9031925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.016478,0.0,0.0,0.0,0.0,0.0,0.0
deam_315,3.694034337997437,1.183976411819458,0.022352922707796,0.0480240434408187,0.0359228178858757,5.567688941955566,0.5757243037223816,1.4298630952835083,0.6940094232559204,0.7050551176071167,-28.470163,125.080696,-158.67519,9.065288,-77.842545,0.59483004,-31.334827,4.1558514,-23.801588,-5.1334825,-10.232094,-5.6905036,-0.649309,-656.8546,151.15137,-26.805542,5.3673635,-24.00147,-8.493307,-3.8685937,-2.21179,-1.4174091,-3.8241897,-8.037594,-2.2324846,1.0316578,0.09084935,0.20676397,0.4621514,0.2746706,0.06735364,0.02708501,74.07407,0.0,3.909465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82304525,0.0,0.0,9.259259,11.934156
deam_316,6.982606887817383,1.2683781385421753,0.0233048647642135,0.0538598634302616,0.0383925437927246,3.2188808917999268,0.5501953959465027,1.5971406698226929,0.7298614382743835,0.703821063041687,-46.022552,109.86343,-100.85427,0.71074057,-50.335133,13.57146,-28.925356,8.893271,-34.648632,-5.775561,-22.378428,-2.3532524,-13.022922,-705.82074,157.57982,4.2369862,6.855969,0.14955969,1.1925197,8.828723,7.8129659,-2.5527487,3.639924,-6.4596763,-9.5872564,-6.7861309,0.38876265,0.26184383,0.22001237,0.13756241,0.04197279,0.03889669,23.789907,5.561277,27.291452,0.0,0.0,0.0,0.0,0.0,1.1328527,0.10298661,0.9268795,0.0,0.0,0.0,0.0,0.0,1.853759,0.20597322,0.0,22.76004,7.8269825,1.2358394,4.222451,3.0895984
